company_symbol,Date,Open,High,Low,Close,Volume
MCD,2022-11-11,276.33,277.0,269.18,271.39,4742800
MCD,2022-11-14,270.93,274.71,270.58,272.27,3357400
MCD,2022-11-15,270.25,271.03,266.34,267.84,5429100
MCD,2022-11-16,268.92,274.43,268.92,272.51,4132700
MCD,2022-11-17,272.07,274.35,270.56,273.36,2467400
MCD,2022-11-18,273.92,275.1,272.12,273.37,2699200
MCD,2022-11-21,274.65,274.98,273.1,274.52,2974200
MCD,2022-11-22,275.0,275.3,274.3,274.76,2770400
MCD,2022-11-23,275.55,275.65,272.88,273.27,2514800
MCD,2022-11-25,274.51,275.32,272.86,275.0,1596600
MCD,2022-11-28,274.88,275.94,272.38,272.88,3160500
MCD,2022-11-29,271.0,271.92,269.47,271.41,2873500
MCD,2022-11-30,269.62,273.31,268.83,272.79,5196500
MCD,2022-12-01,273.16,274.24,271.39,273.4,2599600
MCD,2022-12-02,269.81,273.45,269.62,273.4,2807500
MCD,2022-12-05,271.02,272.57,270.0,271.59,2586900
MCD,2022-12-06,271.8,273.37,270.03,271.77,3573000
MCD,2022-12-07,272.5,273.98,269.67,270.34,2766400
MCD,2022-12-08,271.0,273.57,270.62,273.39,3022700
MCD,2022-12-09,273.61,274.16,271.72,272.04,1677400
MCD,2022-12-12,272.19,276.71,271.22,276.62,3230500
MCD,2022-12-13,278.68,279.9,273.64,274.28,3390100
MCD,2022-12-14,275.22,277.08,272.3,274.53,2660900
MCD,2022-12-15,273.79,274.38,269.21,271.73,2735300
MCD,2022-12-16,270.41,271.02,265.76,266.12,5932500
MCD,2022-12-19,266.25,268.42,264.67,265.83,2160800
MCD,2022-12-20,266.92,267.94,264.54,267.25,1785600
MCD,2022-12-21,267.48,269.94,267.31,268.16,2366800
MCD,2022-12-22,267.27,268.12,263.65,265.77,2366700
MCD,2022-12-23,265.9,268.35,264.79,267.57,1269000
MCD,2022-12-27,268.66,268.87,266.6,266.84,1674700
MCD,2022-12-28,268.0,268.14,265.07,265.11,1427800
MCD,2022-12-29,265.94,267.81,264.88,265.93,1393900
MCD,2022-12-30,265.2,265.38,261.4,263.53,1720100
MCD,2023-01-03,263.53,264.35,259.51,264.33,2743800
MCD,2023-01-04,266.25,266.55,262.89,264.39,2584100
MCD,2023-01-05,264.76,264.76,261.38,262.16,1945600
MCD,2023-01-06,263.76,269.89,263.39,269.47,2855400
MCD,2023-01-09,269.93,269.95,266.77,267.25,2654600
MCD,2023-01-10,266.98,269.1,266.96,268.91,1718400
MCD,2023-01-11,269.52,269.74,266.96,268.81,2391400
MCD,2023-01-12,269.5,269.92,266.19,266.69,1933000
MCD,2023-01-13,266.39,268.95,265.88,268.89,2168900
MCD,2023-01-17,270.02,275.39,270.02,274.11,3640200
MCD,2023-01-18,273.51,274.37,265.72,266.04,3276500
MCD,2023-01-19,266.72,269.14,263.53,263.58,2845400
MCD,2023-01-20,264.43,268.65,262.83,268.58,2588600
MCD,2023-01-23,268.84,271.17,267.76,269.29,2434000
MCD,2023-01-24,261.22,270.16,261.22,269.56,2517100
MCD,2023-01-25,270.33,273.07,268.82,273.0,3097400
MCD,2023-01-26,273.0,274.75,271.7,274.72,2222500
MCD,2023-01-27,275.0,275.31,271.97,272.46,2203200
MCD,2023-01-30,271.67,272.57,270.06,270.89,2862400
MCD,2023-01-31,265.09,267.51,263.25,267.4,5477900
MCD,2023-02-01,267.02,268.46,263.5,266.27,3557700
MCD,2023-02-02,264.89,265.98,262.02,263.21,3735600
MCD,2023-02-03,262.63,265.22,261.35,264.23,3008500
MCD,2023-02-06,264.99,268.2,264.36,267.92,2863900
MCD,2023-02-07,265.02,267.77,263.63,267.34,2514000
MCD,2023-02-08,265.09,265.89,262.45,262.82,2801800
MCD,2023-02-09,263.69,263.95,260.19,260.66,3534600
MCD,2023-02-10,260.87,262.69,260.29,262.42,3049900
MCD,2023-02-13,263.7,266.79,263.0,266.2,2418300
MCD,2023-02-14,266.65,267.52,264.59,266.61,2202100
MCD,2023-02-15,266.27,267.68,265.15,266.56,1862000
MCD,2023-02-16,265.07,267.71,263.28,265.83,2785400
MCD,2023-02-17,266.3,270.0,265.33,269.99,3055600
MCD,2023-02-21,269.29,270.24,267.61,268.55,2824300
MCD,2023-02-22,268.2,270.48,267.66,268.64,2192000
MCD,2023-02-23,267.7,267.87,263.96,266.78,4217000
MCD,2023-02-24,265.91,266.28,262.25,263.68,2645300
MCD,2023-02-27,265.03,266.3,263.54,264.78,2024800
MCD,2023-02-28,263.14,264.58,262.81,263.91,2853400
MCD,2023-03-01,262.54,263.53,261.68,262.72,2058900
MCD,2023-03-02,262.45,268.46,262.31,267.57,2385900
MCD,2023-03-03,268.42,269.38,266.2,269.07,2725800
MCD,2023-03-06,269.15,270.78,268.9,270.64,2217600
MCD,2023-03-07,271.52,273.15,266.82,267.13,2766600
MCD,2023-03-08,265.86,266.16,263.14,265.33,2314000
MCD,2023-03-09,267.09,267.61,260.87,261.63,2339300
MCD,2023-03-10,263.73,266.58,261.26,262.03,3093100
MCD,2023-03-13,260.37,267.4,260.37,263.08,3552400
MCD,2023-03-14,263.12,266.94,262.6,265.9,3194400
MCD,2023-03-15,264.58,266.41,262.57,266.34,3419400
MCD,2023-03-16,265.78,270.68,265.51,270.57,3097900
MCD,2023-03-17,269.57,269.97,265.71,267.2,5075300
MCD,2023-03-20,267.84,271.38,267.84,270.74,2108900
MCD,2023-03-21,270.0,270.87,267.62,270.21,3120100
MCD,2023-03-22,270.04,271.98,267.71,267.87,2240800
MCD,2023-03-23,267.99,271.48,267.99,269.62,2263800
MCD,2023-03-24,270.37,271.83,268.84,271.33,2229200
MCD,2023-03-27,272.0,274.95,270.57,273.84,2799100
MCD,2023-03-28,273.99,276.22,273.51,275.85,2036000
MCD,2023-03-29,277.0,278.15,276.45,277.44,2053400
MCD,2023-03-30,277.26,278.4,276.5,277.79,1788800
MCD,2023-03-31,278.92,280.64,278.5,279.61,2902500
MCD,2023-04-03,280.99,282.87,279.68,282.14,2352700
MCD,2023-04-04,281.41,283.42,280.39,282.28,2282300
MCD,2023-04-05,283.49,284.98,281.78,282.02,2600800
MCD,2023-04-06,282.43,283.49,281.57,282.89,1731000
MCD,2023-04-10,283.18,284.17,281.99,283.78,1941800
MCD,2023-04-11,283.17,285.54,282.75,284.48,2732900
MCD,2023-04-12,283.85,286.79,283.5,285.3,2557400
MCD,2023-04-13,286.57,289.54,286.11,289.07,3229300
MCD,2023-04-14,289.29,289.94,287.62,288.98,2054700
MCD,2023-04-17,289.84,290.51,288.18,289.31,2371000
MCD,2023-04-18,289.4,291.19,289.0,290.91,2086700
MCD,2023-04-19,290.91,291.6,290.19,291.27,2254000
MCD,2023-04-20,290.96,291.67,289.88,291.0,2274200
MCD,2023-04-21,292.32,292.53,290.51,292.06,2171200
MCD,2023-04-24,292.83,293.43,291.71,293.2,2995200
MCD,2023-04-25,295.0,295.0,289.43,291.51,5845200
MCD,2023-04-26,289.98,291.5,289.76,289.76,3290000
MCD,2023-04-27,290.72,295.05,290.0,294.72,3142300
MCD,2023-04-28,294.83,296.18,293.91,295.75,2837200
MCD,2023-05-01,295.72,298.8,295.65,297.58,2124400
MCD,2023-05-02,297.37,298.46,295.58,298.07,2083800
MCD,2023-05-03,296.76,297.26,294.65,295.22,2425500
MCD,2023-05-04,296.06,296.31,293.47,295.16,2005300
MCD,2023-05-05,295.77,297.02,294.46,296.6,1815400
MCD,2023-05-08,297.1,297.37,295.57,296.69,2969600
MCD,2023-05-09,298.63,298.86,296.3,296.66,1637500
MCD,2023-05-10,296.38,298.0,293.84,296.57,1849300
MCD,2023-05-11,296.5,296.94,293.36,294.79,1955100
MCD,2023-05-12,295.19,296.43,294.31,296.14,1801700
MCD,2023-05-15,295.77,296.64,294.66,295.9,1700500
MCD,2023-05-16,295.94,296.19,293.98,294.15,2859500
MCD,2023-05-17,295.52,295.52,292.65,293.46,2802100
MCD,2023-05-18,293.25,294.43,291.13,294.05,2410700
MCD,2023-05-19,293.84,296.0,292.47,295.55,2371200
MCD,2023-05-22,295.55,296.64,289.14,289.35,2514700
MCD,2023-05-23,288.15,288.5,285.44,286.37,2943900
MCD,2023-05-24,286.45,287.12,284.58,285.92,2262100
MCD,2023-05-25,286.79,286.91,284.71,285.52,2748100
MCD,2023-05-26,285.68,288.75,285.68,286.04,2148200
MCD,2023-05-30,283.93,286.35,283.68,284.92,3385200
MCD,2023-05-31,284.88,285.7,283.35,285.11,3104900
MCD,2023-06-01,284.92,288.04,283.6,287.87,2605300
MCD,2023-06-02,286.7,290.2,286.14,289.91,2869000
MCD,2023-06-05,290.0,290.5,288.03,288.43,1974500
MCD,2023-06-06,289.86,290.23,281.98,284.54,2771500
MCD,2023-06-07,284.45,284.74,281.31,281.9,3614800
MCD,2023-06-08,280.97,286.06,280.0,285.78,3043700
MCD,2023-06-09,285.52,287.28,284.74,286.79,1975900
MCD,2023-06-12,288.16,288.75,286.5,288.57,1885000
MCD,2023-06-13,288.5,289.69,287.55,288.55,2027800
MCD,2023-06-14,288.1,289.56,287.31,288.44,1964500
MCD,2023-06-15,289.65,293.48,288.26,292.61,2619200
MCD,2023-06-16,294.51,296.57,293.14,293.7,4890400
MCD,2023-06-20,293.65,297.18,292.68,293.04,2729800
MCD,2023-06-21,293.32,295.16,292.81,294.52,2837100
MCD,2023-06-22,294.62,295.08,291.52,293.3,1799400
MCD,2023-06-23,291.35,292.45,289.64,289.91,3720600
MCD,2023-06-26,289.64,289.75,287.07,289.09,1851800
MCD,2023-06-27,290.31,292.49,289.65,291.3,1815000
MCD,2023-06-28,291.45,291.82,289.05,291.74,1666500
MCD,2023-06-29,291.55,294.66,290.21,294.47,1744000
MCD,2023-06-30,295.14,299.1,294.89,298.41,2644700
MCD,2023-07-03,297.79,298.4,294.8,294.84,1601300
MCD,2023-07-05,295.11,297.31,294.59,296.9,2356000
MCD,2023-07-06,295.32,296.58,293.44,294.92,2569600
MCD,2023-07-07,293.72,294.36,291.55,292.1,2586500
MCD,2023-07-10,292.4,295.62,292.33,294.49,1703700
MCD,2023-07-11,295.29,295.5,291.77,294.74,1529600
MCD,2023-07-12,296.83,297.1,295.2,295.61,2156000
MCD,2023-07-13,295.39,296.66,295.01,295.22,1656900
MCD,2023-07-14,295.25,296.05,294.01,294.94,1550000
MCD,2023-07-17,295.08,296.86,294.55,294.68,1669900
MCD,2023-07-18,294.47,295.75,292.46,293.82,1991600
MCD,2023-07-19,295.0,295.4,293.22,294.13,1969200
MCD,2023-07-20,294.31,297.56,294.11,297.13,2104300
MCD,2023-07-21,297.66,299.35,295.32,295.61,2834100
MCD,2023-07-24,296.0,296.95,294.86,295.31,2034400
MCD,2023-07-25,294.2,294.93,291.65,292.36,2780600
MCD,2023-07-26,292.25,292.58,289.5,291.75,2896900
MCD,2023-07-27,292.0,298.9,291.51,295.19,4698300
MCD,2023-07-28,295.8,297.7,292.95,294.03,2843000
MCD,2023-07-31,293.61,294.24,290.05,293.2,3296000
MCD,2023-08-01,293.0,293.91,290.25,291.07,1916200
MCD,2023-08-02,290.26,293.45,289.38,289.62,2388300
MCD,2023-08-03,288.8,291.27,288.65,291.02,1910700
MCD,2023-08-04,292.41,292.82,286.76,287.02,2517300
MCD,2023-08-07,287.88,291.4,287.86,291.4,2176800
MCD,2023-08-08,291.05,291.6,288.54,289.58,1948400
MCD,2023-08-09,289.0,289.72,287.88,288.23,1895800
MCD,2023-08-10,288.81,290.37,286.78,287.6,2436300
MCD,2023-08-11,287.25,288.96,286.76,288.62,1760900
MCD,2023-08-14,288.79,289.85,287.62,288.81,1712400
MCD,2023-08-15,287.95,289.08,287.12,288.3,1883800
MCD,2023-08-16,287.57,288.88,285.03,285.4,1829400
MCD,2023-08-17,286.15,286.54,281.78,281.86,2148400
MCD,2023-08-18,281.72,283.74,280.3,281.74,2624500
MCD,2023-08-21,281.7,282.29,278.68,280.04,2682600
MCD,2023-08-22,280.76,280.82,279.09,280.31,2052300
MCD,2023-08-23,282.02,283.15,280.65,281.87,2308800
MCD,2023-08-24,281.74,284.75,281.74,282.35,2006400
MCD,2023-08-25,284.76,286.14,283.51,284.58,3725200
MCD,2023-08-28,284.58,286.2,283.51,283.68,2317600
MCD,2023-08-29,283.95,284.57,280.43,283.59,2348500
MCD,2023-08-30,283.8,285.98,283.29,284.24,2410700
MCD,2023-08-31,283.21,283.8,280.88,281.15,2979800
MCD,2023-09-01,282.54,283.14,279.13,280.94,2136400
MCD,2023-09-05,281.0,281.64,279.06,279.16,2410300
MCD,2023-09-06,278.0,278.65,275.0,275.44,2705800
MCD,2023-09-07,277.25,278.99,276.1,278.33,3732800
MCD,2023-09-08,278.08,280.35,277.85,279.22,2351300
MCD,2023-09-11,279.69,280.13,278.56,279.76,2433200
MCD,2023-09-12,279.49,281.5,277.69,280.71,1450200
MCD,2023-09-13,281.67,282.89,280.61,281.77,1724300
MCD,2023-09-14,283.33,285.6,282.57,284.76,2219700
MCD,2023-09-15,283.86,283.86,277.73,278.23,5720400
MCD,2023-09-18,278.72,280.27,276.93,277.72,2884800
MCD,2023-09-19,276.44,278.26,276.44,278.13,2128100
MCD,2023-09-20,278.74,280.27,277.14,277.2,1979300
MCD,2023-09-21,276.94,277.19,271.02,271.22,2370100
MCD,2023-09-22,271.4,273.64,270.83,272.22,1958300
MCD,2023-09-25,270.45,271.76,268.91,269.78,1895500
MCD,2023-09-26,268.82,269.3,266.58,267.72,2251600
MCD,2023-09-27,267.72,267.94,262.29,263.64,2735000
MCD,2023-09-28,264.23,266.31,263.13,265.59,2182400
MCD,2023-09-29,267.15,267.37,261.75,263.44,3366600
MCD,2023-10-02,262.0,262.07,257.46,257.75,4425000
MCD,2023-10-03,257.21,258.3,253.87,254.49,3408100
MCD,2023-10-04,255.33,256.25,254.01,255.81,2820000
MCD,2023-10-05,256.0,257.85,251.58,252.23,3799600
MCD,2023-10-06,250.0,250.82,245.73,248.22,5129500
MCD,2023-10-09,247.72,249.99,247.26,249.92,2782300
MCD,2023-10-10,251.72,253.43,250.5,251.52,3129600
MCD,2023-10-11,252.59,252.69,249.39,250.92,2919400
MCD,2023-10-12,251.69,252.15,245.88,246.19,3528300
MCD,2023-10-13,246.82,248.81,246.0,248.31,2646500
MCD,2023-10-16,249.22,250.49,248.07,249.94,2774700
MCD,2023-10-17,250.09,251.4,249.38,251.14,2627500
MCD,2023-10-18,252.85,257.09,252.34,256.03,4559200
MCD,2023-10-19,256.26,262.56,256.26,258.38,5646200
MCD,2023-10-20,258.96,260.34,257.56,258.11,3778200
MCD,2023-10-23,256.61,257.24,254.54,254.75,3409800
MCD,2023-10-24,254.68,257.76,254.68,257.27,2468000
MCD,2023-10-25,258.12,259.43,256.94,258.03,2759100
MCD,2023-10-26,258.36,259.54,255.68,255.83,2702600
MCD,2023-10-27,256.55,259.38,254.87,255.76,3209000
MCD,2023-10-30,260.1,262.06,254.6,260.15,6305100
MCD,2023-10-31,263.46,263.69,259.75,262.17,3990600
MCD,2023-11-01,263.0,263.39,259.83,261.97,3543000
MCD,2023-11-02,263.59,267.42,263.51,266.85,4109700
MCD,2023-11-03,267.56,268.61,265.49,267.87,3126200
MCD,2023-11-06,268.01,269.11,267.3,268.91,3090600
MCD,2023-11-07,268.8,269.79,268.11,268.67,2360800
MCD,2023-11-08,268.83,270.06,267.28,267.49,2223300
MCD,2023-11-09,268.24,268.34,265.94,266.91,2501700
MCD,2023-11-10,267.33,268.13,265.21,267.79,2664900
MCD,2023-11-13,267.4,269.72,267.26,269.2,2591900
MCD,2023-11-14,270.0,271.66,269.35,271.49,2647800
MCD,2023-11-15,272.43,273.1,269.02,270.39,2575900
MCD,2023-11-16,271.07,276.16,271.03,276.12,3593700
MCD,2023-11-17,276.55,277.12,275.15,275.75,2604800
MCD,2023-11-20,275.35,279.8,275.02,279.03,3499400
MCD,2023-11-21,279.87,280.67,278.43,280.47,2940800
MCD,2023-11-22,281.25,282.41,281.2,281.93,2285000
MCD,2023-11-24,282.0,282.59,281.03,282.54,1218000
MCD,2023-11-27,282.66,283.9,281.09,281.84,3703900
MCD,2023-11-28,281.5,283.54,281.35,282.09,2199600
MCD,2023-11-29,282.21,282.47,279.5,280.38,2433400
MCD,2023-11-30,280.42,282.28,278.06,281.84,5030400
MCD,2023-12-01,283.25,286.86,283.0,285.96,4967400
MCD,2023-12-04,284.99,287.4,284.99,286.13,3522900
MCD,2023-12-05,286.55,288.76,285.21,286.54,3005300
MCD,2023-12-06,286.73,287.37,283.4,286.86,2765100
MCD,2023-12-07,287.49,288.15,285.64,286.79,3131900
MCD,2023-12-08,287.33,287.9,285.05,285.53,3623600
MCD,2023-12-11,285.56,289.31,285.56,289.15,3353000
MCD,2023-12-12,289.12,291.7,288.51,291.42,2252200
MCD,2023-12-13,291.69,295.97,291.55,295.93,3312300
MCD,2023-12-14,294.6,295.27,288.01,290.02,4626800
MCD,2023-12-15,290.41,291.75,285.72,287.27,6324300
MCD,2023-12-18,288.65,290.59,287.56,290.23,2490100
MCD,2023-12-19,290.67,291.72,289.59,290.73,2054200
MCD,2023-12-20,290.73,291.67,288.72,288.99,2398500
MCD,2023-12-21,290.57,291.53,289.29,291.39,2313100
MCD,2023-12-22,290.7,292.47,290.5,291.7,1700300
MCD,2023-12-26,291.22,293.05,290.89,292.86,1381500
MCD,2023-12-27,292.5,294.63,292.46,294.55,1892100
MCD,2023-12-28,294.47,296.47,294.0,295.84,1907100
MCD,2023-12-29,295.83,296.85,295.31,296.51,2227500
